ID	X1	X2	ROW	COL
2626	2	3	12	1
2627	2	3	12	2
2628	2	3	12	3
2629	2	3	12	4
2630	2	3	12	5
2631	2	3	12	6
2632	2	3	12	7
2633	2	3	12	8
2634	2	3	12	9
2635	2	3	12	10
2636	2	3	12	11
2637	2	3	12	12
2638	2	3	12	13
2639	2	3	12	14
2640	2	3	12	15
2641	2	3	12	16
2642	2	3	12	17
2643	2	3	12	18
2644	2	3	12	19
2645	2	3	12	20
2646	2	3	12	21
2647	2	3	13	1
2648	2	3	13	2
2649	2	3	13	3
2650	2	3	13	4
2651	2	3	13	5
2652	2	3	13	6
2653	2	3	13	7
2654	2	3	13	8
2655	2	3	13	9
2656	2	3	13	10
2657	2	3	13	11
2658	2	3	13	12
2659	2	3	13	13
2660	2	3	13	14
2661	2	3	13	15
2662	2	3	13	16
2663	2	3	13	17
2664	2	3	13	18
2665	2	3	13	19
2666	2	3	13	20
2667	2	3	13	21
2668	2	3	14	1
2669	2	3	14	2
2670	2	3	14	3
2671	2	3	14	4
2672	2	3	14	5
2673	2	3	14	6
2674	2	3	14	7
2675	2	3	14	8
2676	2	3	14	9
2677	2	3	14	10
2678	2	3	14	11
2679	2	3	14	12
2680	2	3	14	13
2681	2	3	14	14
2682	2	3	14	15
2683	2	3	14	16
2684	2	3	14	17
2685	2	3	14	18
2686	2	3	14	19
2687	2	3	14	20
2688	2	3	14	21
2689	2	3	15	1
2690	2	3	15	2
2691	2	3	15	3
2692	2	3	15	4
2693	2	3	15	5
2694	2	3	15	6
2695	2	3	15	7
2696	2	3	15	8
2697	2	3	15	9
2698	2	3	15	10
2699	2	3	15	11
2700	2	3	15	12
2701	2	3	15	13
2702	2	3	15	14
2703	2	3	15	15
2704	2	3	15	16
2705	2	3	15	17
2706	2	3	15	18
2707	2	3	15	19
2708	2	3	15	20
2709	2	3	15	21
2710	2	3	16	1
2711	2	3	16	2
2712	2	3	16	3
2713	2	3	16	4
2714	2	3	16	5
2715	2	3	16	6
2716	2	3	16	7
2717	2	3	16	8
2718	2	3	16	9
2719	2	3	16	10
2720	2	3	16	11
2721	2	3	16	12
2722	2	3	16	13
2723	2	3	16	14
2724	2	3	16	15
2725	2	3	16	16
2726	2	3	16	17
2727	2	3	16	18
2728	2	3	16	19
2729	2	3	16	20
2730	2	3	16	21
2731	2	3	17	1
2732	2	3	17	2
2733	2	3	17	3
2734	2	3	17	4
2735	2	3	17	5
2736	2	3	17	6
2737	2	3	17	7
2738	2	3	17	8
2739	2	3	17	9
2740	2	3	17	10
2741	2	3	17	11
2742	2	3	17	12
2743	2	3	17	13
2744	2	3	17	14
2745	2	3	17	15
2746	2	3	17	16
2747	2	3	17	17
2748	2	3	17	18
2749	2	3	17	19
2750	2	3	17	20
2751	2	3	17	21
2752	2	3	18	1
2753	2	3	18	2
2754	2	3	18	3
2755	2	3	18	4
2756	2	3	18	5
2757	2	3	18	6
2758	2	3	18	7
2759	2	3	18	8
2760	2	3	18	9
2761	2	3	18	10
2762	2	3	18	11
2763	2	3	18	12
2764	2	3	18	13
2765	2	3	18	14
2766	2	3	18	15
2767	2	3	18	16
2768	2	3	18	17
2769	2	3	18	18
2770	2	3	18	19
2771	2	3	18	20
2772	2	3	18	21
2773	2	3	19	1
2774	2	3	19	2
2775	2	3	19	3
2776	2	3	19	4
2777	2	3	19	5
2778	2	3	19	6
2779	2	3	19	7
2780	2	3	19	8
2781	2	3	19	9
2782	2	3	19	10
2783	2	3	19	11
2784	2	3	19	12
2785	2	3	19	13
2786	2	3	19	14
2787	2	3	19	15
2788	2	3	19	16
2789	2	3	19	17
2790	2	3	19	18
2791	2	3	19	19
2792	2	3	19	20
2793	2	3	19	21
2794	2	4	1	1
2795	2	4	1	2
2796	2	4	1	3
2797	2	4	1	4
2798	2	4	1	5
2799	2	4	1	6
2800	2	4	1	7
2801	2	4	1	8
2802	2	4	1	9
2803	2	4	1	10
2804	2	4	1	11
2805	2	4	1	12
2806	2	4	1	13
2807	2	4	1	14
2808	2	4	1	15
2809	2	4	1	16
2810	2	4	1	17
2811	2	4	1	18
2812	2	4	1	19
2813	2	4	1	20
2814	2	4	1	21
2815	2	4	2	1
2816	2	4	2	2
2817	2	4	2	3
2818	2	4	2	4
2819	2	4	2	5
2820	2	4	2	6
2821	2	4	2	7
2822	2	4	2	8
2823	2	4	2	9
2824	2	4	2	10
2825	2	4	2	11
2826	2	4	2	12
2827	2	4	2	13
2828	2	4	2	14
2829	2	4	2	15
2830	2	4	2	16
2831	2	4	2	17
2832	2	4	2	18
2833	2	4	2	19
2834	2	4	2	20
2835	2	4	2	21
2836	2	4	3	1
2837	2	4	3	2
2838	2	4	3	3
2839	2	4	3	4
2840	2	4	3	5
2841	2	4	3	6
2842	2	4	3	7
2843	2	4	3	8
2844	2	4	3	9
2845	2	4	3	10
2846	2	4	3	11
2847	2	4	3	12
2848	2	4	3	13
2849	2	4	3	14
2850	2	4	3	15
2851	2	4	3	16
2852	2	4	3	17
2853	2	4	3	18
2854	2	4	3	19
2855	2	4	3	20
2856	2	4	3	21
2857	2	4	4	1
2858	2	4	4	2
2859	2	4	4	3
2860	2	4	4	4
2861	2	4	4	5
2862	2	4	4	6
2863	2	4	4	7
2864	2	4	4	8
2865	2	4	4	9
2866	2	4	4	10
2867	2	4	4	11
2868	2	4	4	12
2869	2	4	4	13
2870	2	4	4	14
2871	2	4	4	15
2872	2	4	4	16
2873	2	4	4	17
2874	2	4	4	18
2875	2	4	4	19
2876	2	4	4	20
2877	2	4	4	21
2878	2	4	5	1
2879	2	4	5	2
2880	2	4	5	3
2881	2	4	5	4
2882	2	4	5	5
2883	2	4	5	6
2884	2	4	5	7
2885	2	4	5	8
2886	2	4	5	9
2887	2	4	5	10
2888	2	4	5	11
2889	2	4	5	12
2890	2	4	5	13
2891	2	4	5	14
2892	2	4	5	15
2893	2	4	5	16
2894	2	4	5	17
2895	2	4	5	18
2896	2	4	5	19
2897	2	4	5	20
2898	2	4	5	21
2899	2	4	6	1
2900	2	4	6	2
2901	2	4	6	3
2902	2	4	6	4
2903	2	4	6	5
2904	2	4	6	6
2905	2	4	6	7
2906	2	4	6	8
2907	2	4	6	9
2908	2	4	6	10
2909	2	4	6	11
2910	2	4	6	12
2911	2	4	6	13
2912	2	4	6	14
2913	2	4	6	15
2914	2	4	6	16
2915	2	4	6	17
2916	2	4	6	18
2917	2	4	6	19
2918	2	4	6	20
2919	2	4	6	21
2920	2	4	7	1
2921	2	4	7	2
2922	2	4	7	3
2923	2	4	7	4
2924	2	4	7	5
2925	2	4	7	6
2926	2	4	7	7
2927	2	4	7	8
2928	2	4	7	9
2929	2	4	7	10
2930	2	4	7	11
2931	2	4	7	12
2932	2	4	7	13
2933	2	4	7	14
2934	2	4	7	15
2935	2	4	7	16
2936	2	4	7	17
2937	2	4	7	18
2938	2	4	7	19
2939	2	4	7	20
2940	2	4	7	21
2941	2	4	8	1
2942	2	4	8	2
2943	2	4	8	3
2944	2	4	8	4
2945	2	4	8	5
2946	2	4	8	6
2947	2	4	8	7
2948	2	4	8	8
2949	2	4	8	9
2950	2	4	8	10
2951	2	4	8	11
2952	2	4	8	12
2953	2	4	8	13
2954	2	4	8	14
2955	2	4	8	15
2956	2	4	8	16
2957	2	4	8	17
2958	2	4	8	18
2959	2	4	8	19
2960	2	4	8	20
2961	2	4	8	21
2962	2	4	9	1
2963	2	4	9	2
2964	2	4	9	3
2965	2	4	9	4
2966	2	4	9	5
2967	2	4	9	6
2968	2	4	9	7
2969	2	4	9	8
2970	2	4	9	9
2971	2	4	9	10
2972	2	4	9	11
2973	2	4	9	12
2974	2	4	9	13
2975	2	4	9	14
2976	2	4	9	15
2977	2	4	9	16
2978	2	4	9	17
2979	2	4	9	18
2980	2	4	9	19
2981	2	4	9	20
2982	2	4	9	21
2983	2	4	10	1
2984	2	4	10	2
2985	2	4	10	3
2986	2	4	10	4
2987	2	4	10	5
2988	2	4	10	6
2989	2	4	10	7
2990	2	4	10	8
2991	2	4	10	9
2992	2	4	10	10
2993	2	4	10	11
2994	2	4	10	12
2995	2	4	10	13
2996	2	4	10	14
2997	2	4	10	15
2998	2	4	10	16
2999	2	4	10	17
3000	2	4	10	18
3001	2	4	10	19
3002	2	4	10	20
3003	2	4	10	21
3004	2	4	11	1
3005	2	4	11	2
3006	2	4	11	3
3007	2	4	11	4
3008	2	4	11	5
3009	2	4	11	6
3010	2	4	11	7
3011	2	4	11	8
3012	2	4	11	9
3013	2	4	11	10
3014	2	4	11	11
3015	2	4	11	12
3016	2	4	11	13
3017	2	4	11	14
3018	2	4	11	15
3019	2	4	11	16
3020	2	4	11	17
3021	2	4	11	18
3022	2	4	11	19
3023	2	4	11	20
3024	2	4	11	21
3025	2	4	12	1
3026	2	4	12	2
3027	2	4	12	3
3028	2	4	12	4
3029	2	4	12	5
3030	2	4	12	6
3031	2	4	12	7
3032	2	4	12	8
3033	2	4	12	9
3034	2	4	12	10
3035	2	4	12	11
3036	2	4	12	12
3037	2	4	12	13
3038	2	4	12	14
3039	2	4	12	15
3040	2	4	12	16
3041	2	4	12	17
3042	2	4	12	18
3043	2	4	12	19
3044	2	4	12	20
3045	2	4	12	21
3046	2	4	13	1
3047	2	4	13	2
3048	2	4	13	3
3049	2	4	13	4
3050	2	4	13	5
3051	2	4	13	6
3052	2	4	13	7
3053	2	4	13	8
3054	2	4	13	9
3055	2	4	13	10
3056	2	4	13	11
3057	2	4	13	12
3058	2	4	13	13
3059	2	4	13	14
3060	2	4	13	15
3061	2	4	13	16
3062	2	4	13	17
3063	2	4	13	18
3064	2	4	13	19
3065	2	4	13	20
3066	2	4	13	21
3067	2	4	14	1
3068	2	4	14	2
3069	2	4	14	3
3070	2	4	14	4
3071	2	4	14	5
3072	2	4	14	6
3073	2	4	14	7
3074	2	4	14	8
3075	2	4	14	9
3076	2	4	14	10
3077	2	4	14	11
3078	2	4	14	12
3079	2	4	14	13
3080	2	4	14	14
3081	2	4	14	15
3082	2	4	14	16
3083	2	4	14	17
3084	2	4	14	18
3085	2	4	14	19
3086	2	4	14	20
3087	2	4	14	21
3088	2	4	15	1
3089	2	4	15	2
3090	2	4	15	3
3091	2	4	15	4
3092	2	4	15	5
3093	2	4	15	6
3094	2	4	15	7
3095	2	4	15	8
3096	2	4	15	9
3097	2	4	15	10
3098	2	4	15	11
3099	2	4	15	12
3100	2	4	15	13
3101	2	4	15	14
3102	2	4	15	15
3103	2	4	15	16
3104	2	4	15	17
3105	2	4	15	18
3106	2	4	15	19
3107	2	4	15	20
3108	2	4	15	21
3109	2	4	16	1
3110	2	4	16	2
3111	2	4	16	3
3112	2	4	16	4
3113	2	4	16	5
3114	2	4	16	6
3115	2	4	16	7
3116	2	4	16	8
3117	2	4	16	9
3118	2	4	16	10
3119	2	4	16	11
3120	2	4	16	12
3121	2	4	16	13
3122	2	4	16	14
3123	2	4	16	15
3124	2	4	16	16
3125	2	4	16	17
3126	2	4	16	18
3127	2	4	16	19
3128	2	4	16	20
3129	2	4	16	21
3130	2	4	17	1
3131	2	4	17	2
3132	2	4	17	3
3133	2	4	17	4
3134	2	4	17	5
3135	2	4	17	6
3136	2	4	17	7
3137	2	4	17	8
3138	2	4	17	9
3139	2	4	17	10
3140	2	4	17	11
3141	2	4	17	12
3142	2	4	17	13
3143	2	4	17	14
3144	2	4	17	15
3145	2	4	17	16
3146	2	4	17	17
3147	2	4	17	18
3148	2	4	17	19
3149	2	4	17	20
3150	2	4	17	21
3151	2	4	18	1
3152	2	4	18	2
3153	2	4	18	3
3154	2	4	18	4
3155	2	4	18	5
3156	2	4	18	6
3157	2	4	18	7
3158	2	4	18	8
3159	2	4	18	9
3160	2	4	18	10
3161	2	4	18	11
3162	2	4	18	12
3163	2	4	18	13
3164	2	4	18	14
3165	2	4	18	15
3166	2	4	18	16
3167	2	4	18	17
3168	2	4	18	18
3169	2	4	18	19
3170	2	4	18	20
3171	2	4	18	21
3172	2	4	19	1
3173	2	4	19	2
3174	2	4	19	3
3175	2	4	19	4
3176	2	4	19	5
3177	2	4	19	6
3178	2	4	19	7
3179	2	4	19	8
3180	2	4	19	9
3181	2	4	19	10
3182	2	4	19	11
3183	2	4	19	12
3184	2	4	19	13
3185	2	4	19	14
3186	2	4	19	15
3187	2	4	19	16
3188	2	4	19	17
3189	2	4	19	18
3190	2	4	19	19
3191	2	4	19	20
3192	2	4	19	21
3193	3	1	1	1
3194	3	1	1	2
3195	3	1	1	3
3196	3	1	1	4
3197	3	1	1	5
3198	3	1	1	6
3199	3	1	1	7
3200	3	1	1	8
3201	3	1	1	9
3202	3	1	1	10
3203	3	1	1	11
3204	3	1	1	12
3205	3	1	1	13
3206	3	1	1	14
3207	3	1	1	15
3208	3	1	1	16
3209	3	1	1	17
3210	3	1	1	18
3211	3	1	1	19
3212	3	1	1	20
3213	3	1	1	21
3214	3	1	2	1
3215	3	1	2	2
3216	3	1	2	3
3217	3	1	2	4
3218	3	1	2	5
3219	3	1	2	6
3220	3	1	2	7
3221	3	1	2	8
3222	3	1	2	9
3223	3	1	2	10
3224	3	1	2	11
3225	3	1	2	12
3226	3	1	2	13
3227	3	1	2	14
3228	3	1	2	15
3229	3	1	2	16
3230	3	1	2	17
3231	3	1	2	18
3232	3	1	2	19
3233	3	1	2	20
3234	3	1	2	21
3235	3	1	3	1
3236	3	1	3	2
3237	3	1	3	3
3238	3	1	3	4
3239	3	1	3	5
3240	3	1	3	6
3241	3	1	3	7
3242	3	1	3	8
3243	3	1	3	9
3244	3	1	3	10
3245	3	1	3	11
3246	3	1	3	12
3247	3	1	3	13
3248	3	1	3	14
3249	3	1	3	15
3250	3	1	3	16
3251	3	1	3	17
3252	3	1	3	18
3253	3	1	3	19
3254	3	1	3	20
3255	3	1	3	21
3256	3	1	4	1
3257	3	1	4	2
3258	3	1	4	3
3259	3	1	4	4
3260	3	1	4	5
3261	3	1	4	6
3262	3	1	4	7
3263	3	1	4	8
3264	3	1	4	9
3265	3	1	4	10
3266	3	1	4	11
3267	3	1	4	12
3268	3	1	4	13
3269	3	1	4	14
3270	3	1	4	15
3271	3	1	4	16
3272	3	1	4	17
3273	3	1	4	18
3274	3	1	4	19
3275	3	1	4	20
3276	3	1	4	21
3277	3	1	5	1
3278	3	1	5	2
3279	3	1	5	3
3280	3	1	5	4
3281	3	1	5	5
3282	3	1	5	6
3283	3	1	5	7
3284	3	1	5	8
3285	3	1	5	9
3286	3	1	5	10
3287	3	1	5	11
3288	3	1	5	12
3289	3	1	5	13
3290	3	1	5	14
3291	3	1	5	15
3292	3	1	5	16
3293	3	1	5	17
3294	3	1	5	18
3295	3	1	5	19
3296	3	1	5	20
3297	3	1	5	21
3298	3	1	6	1
3299	3	1	6	2
3300	3	1	6	3
3301	3	1	6	4
3302	3	1	6	5
3303	3	1	6	6
3304	3	1	6	7
3305	3	1	6	8
3306	3	1	6	9
3307	3	1	6	10
3308	3	1	6	11
3309	3	1	6	12
3310	3	1	6	13
3311	3	1	6	14
3312	3	1	6	15
3313	3	1	6	16
3314	3	1	6	17
3315	3	1	6	18
3316	3	1	6	19
3317	3	1	6	20
3318	3	1	6	21
3319	3	1	7	1
3320	3	1	7	2
3321	3	1	7	3
3322	3	1	7	4
3323	3	1	7	5
3324	3	1	7	6
3325	3	1	7	7
3326	3	1	7	8
3327	3	1	7	9
3328	3	1	7	10
3329	3	1	7	11
3330	3	1	7	12
3331	3	1	7	13
3332	3	1	7	14
3333	3	1	7	15
3334	3	1	7	16
3335	3	1	7	17
3336	3	1	7	18
3337	3	1	7	19
3338	3	1	7	20
3339	3	1	7	21
3340	3	1	8	1
3341	3	1	8	2
3342	3	1	8	3
3343	3	1	8	4
3344	3	1	8	5
3345	3	1	8	6
3346	3	1	8	7
3347	3	1	8	8
3348	3	1	8	9
3349	3	1	8	10
3350	3	1	8	11
3351	3	1	8	12
3352	3	1	8	13
3353	3	1	8	14
3354	3	1	8	15
3355	3	1	8	16
3356	3	1	8	17
3357	3	1	8	18
3358	3	1	8	19
3359	3	1	8	20
3360	3	1	8	21
3361	3	1	9	1
3362	3	1	9	2
3363	3	1	9	3
3364	3	1	9	4
3365	3	1	9	5
3366	3	1	9	6
3367	3	1	9	7
3368	3	1	9	8
3369	3	1	9	9
3370	3	1	9	10
3371	3	1	9	11
3372	3	1	9	12
3373	3	1	9	13
3374	3	1	9	14
3375	3	1	9	15
3376	3	1	9	16
3377	3	1	9	17
3378	3	1	9	18
3379	3	1	9	19
3380	3	1	9	20
3381	3	1	9	21
3382	3	1	10	1
3383	3	1	10	2
3384	3	1	10	3
3385	3	1	10	4
3386	3	1	10	5
3387	3	1	10	6
3388	3	1	10	7
3389	3	1	10	8
3390	3	1	10	9
3391	3	1	10	10
3392	3	1	10	11
3393	3	1	10	12
3394	3	1	10	13
3395	3	1	10	14
3396	3	1	10	15
3397	3	1	10	16
3398	3	1	10	17
3399	3	1	10	18
3400	3	1	10	19
3401	3	1	10	20
3402	3	1	10	21
3403	3	1	11	1
3404	3	1	11	2
3405	3	1	11	3
3406	3	1	11	4
3407	3	1	11	5
3408	3	1	11	6
3409	3	1	11	7
3410	3	1	11	8
3411	3	1	11	9
3412	3	1	11	10
3413	3	1	11	11
3414	3	1	11	12
3415	3	1	11	13
3416	3	1	11	14
3417	3	1	11	15
3418	3	1	11	16
3419	3	1	11	17
3420	3	1	11	18
3421	3	1	11	19
3422	3	1	11	20
3423	3	1	11	21
3424	3	1	12	1
3425	3	1	12	2
3426	3	1	12	3
3427	3	1	12	4
3428	3	1	12	5
3429	3	1	12	6
3430	3	1	12	7
3431	3	1	12	8
3432	3	1	12	9
3433	3	1	12	10
3434	3	1	12	11
3435	3	1	12	12
3436	3	1	12	13
3437	3	1	12	14
3438	3	1	12	15
3439	3	1	12	16
3440	3	1	12	17
3441	3	1	12	18
3442	3	1	12	19
3443	3	1	12	20
3444	3	1	12	21
3445	3	1	13	1
3446	3	1	13	2
3447	3	1	13	3
3448	3	1	13	4
3449	3	1	13	5
3450	3	1	13	6
3451	3	1	13	7
3452	3	1	13	8
3453	3	1	13	9
3454	3	1	13	10
3455	3	1	13	11
3456	3	1	13	12
3457	3	1	13	13
3458	3	1	13	14
3459	3	1	13	15
3460	3	1	13	16
3461	3	1	13	17
3462	3	1	13	18
3463	3	1	13	19
3464	3	1	13	20
3465	3	1	13	21
3466	3	1	14	1
3467	3	1	14	2
3468	3	1	14	3
3469	3	1	14	4
3470	3	1	14	5
3471	3	1	14	6
3472	3	1	14	7
3473	3	1	14	8
3474	3	1	14	9
3475	3	1	14	10
3476	3	1	14	11
3477	3	1	14	12
3478	3	1	14	13
3479	3	1	14	14
3480	3	1	14	15
3481	3	1	14	16
3482	3	1	14	17
3483	3	1	14	18
3484	3	1	14	19
3485	3	1	14	20
3486	3	1	14	21
3487	3	1	15	1
3488	3	1	15	2
3489	3	1	15	3
3490	3	1	15	4
3491	3	1	15	5
3492	3	1	15	6
3493	3	1	15	7
3494	3	1	15	8
3495	3	1	15	9
3496	3	1	15	10
3497	3	1	15	11
3498	3	1	15	12
3499	3	1	15	13
3500	3	1	15	14
3501	3	1	15	15
3502	3	1	15	16
3503	3	1	15	17
3504	3	1	15	18
3505	3	1	15	19
3506	3	1	15	20
3507	3	1	15	21
3508	3	1	16	1
3509	3	1	16	2
3510	3	1	16	3
3511	3	1	16	4
3512	3	1	16	5
3513	3	1	16	6
3514	3	1	16	7
3515	3	1	16	8
3516	3	1	16	9
3517	3	1	16	10
3518	3	1	16	11
3519	3	1	16	12
3520	3	1	16	13
3521	3	1	16	14
3522	3	1	16	15
3523	3	1	16	16
3524	3	1	16	17
3525	3	1	16	18
3526	3	1	16	19
3527	3	1	16	20
3528	3	1	16	21
3529	3	1	17	1
3530	3	1	17	2
3531	3	1	17	3
3532	3	1	17	4
3533	3	1	17	5
3534	3	1	17	6
3535	3	1	17	7
3536	3	1	17	8
3537	3	1	17	9
3538	3	1	17	10
3539	3	1	17	11
3540	3	1	17	12
3541	3	1	17	13
3542	3	1	17	14
3543	3	1	17	15
3544	3	1	17	16
3545	3	1	17	17
3546	3	1	17	18
3547	3	1	17	19
3548	3	1	17	20
3549	3	1	17	21
3550	3	1	18	1
3551	3	1	18	2
3552	3	1	18	3
3553	3	1	18	4
3554	3	1	18	5
3555	3	1	18	6
3556	3	1	18	7
3557	3	1	18	8
3558	3	1	18	9
3559	3	1	18	10
3560	3	1	18	11
3561	3	1	18	12
3562	3	1	18	13
3563	3	1	18	14
3564	3	1	18	15
3565	3	1	18	16
3566	3	1	18	17
3567	3	1	18	18
3568	3	1	18	19
3569	3	1	18	20
3570	3	1	18	21
3571	3	1	19	1
3572	3	1	19	2
3573	3	1	19	3
3574	3	1	19	4
3575	3	1	19	5
3576	3	1	19	6
3577	3	1	19	7
3578	3	1	19	8
3579	3	1	19	9
3580	3	1	19	10
3581	3	1	19	11
3582	3	1	19	12
3583	3	1	19	13
3584	3	1	19	14
3585	3	1	19	15
3586	3	1	19	16
3587	3	1	19	17
3588	3	1	19	18
3589	3	1	19	19
3590	3	1	19	20
3591	3	1	19	21
3592	3	2	1	1
3593	3	2	1	2
3594	3	2	1	3
3595	3	2	1	4
3596	3	2	1	5
3597	3	2	1	6
3598	3	2	1	7
3599	3	2	1	8
3600	3	2	1	9
3601	3	2	1	10
3602	3	2	1	11
3603	3	2	1	12
3604	3	2	1	13
3605	3	2	1	14
3606	3	2	1	15
3607	3	2	1	16
3608	3	2	1	17
3609	3	2	1	18
3610	3	2	1	19
3611	3	2	1	20
3612	3	2	1	21
3613	3	2	2	1
3614	3	2	2	2
3615	3	2	2	3
3616	3	2	2	4
3617	3	2	2	5
3618	3	2	2	6
3619	3	2	2	7
3620	3	2	2	8
3621	3	2	2	9
3622	3	2	2	10
3623	3	2	2	11
3624	3	2	2	12
3625	3	2	2	13
3626	3	2	2	14
3627	3	2	2	15
3628	3	2	2	16
3629	3	2	2	17
3630	3	2	2	18
3631	3	2	2	19
3632	3	2	2	20
3633	3	2	2	21
3634	3	2	3	1
3635	3	2	3	2
3636	3	2	3	3
3637	3	2	3	4
3638	3	2	3	5
3639	3	2	3	6
3640	3	2	3	7
3641	3	2	3	8
3642	3	2	3	9
3643	3	2	3	10
3644	3	2	3	11
3645	3	2	3	12
3646	3	2	3	13
3647	3	2	3	14
3648	3	2	3	15
3649	3	2	3	16
3650	3	2	3	17
3651	3	2	3	18
3652	3	2	3	19
3653	3	2	3	20
3654	3	2	3	21
3655	3	2	4	1
3656	3	2	4	2
3657	3	2	4	3
3658	3	2	4	4
3659	3	2	4	5
3660	3	2	4	6
3661	3	2	4	7
3662	3	2	4	8
3663	3	2	4	9
3664	3	2	4	10
3665	3	2	4	11
3666	3	2	4	12
3667	3	2	4	13
3668	3	2	4	14
3669	3	2	4	15
3670	3	2	4	16
3671	3	2	4	17
3672	3	2	4	18
3673	3	2	4	19
3674	3	2	4	20
3675	3	2	4	21
3676	3	2	5	1
3677	3	2	5	2
3678	3	2	5	3
3679	3	2	5	4
3680	3	2	5	5
3681	3	2	5	6
3682	3	2	5	7
3683	3	2	5	8
3684	3	2	5	9
3685	3	2	5	10
3686	3	2	5	11
3687	3	2	5	12
3688	3	2	5	13
3689	3	2	5	14
3690	3	2	5	15
3691	3	2	5	16
3692	3	2	5	17
3693	3	2	5	18
3694	3	2	5	19
3695	3	2	5	20
3696	3	2	5	21
3697	3	2	6	1
3698	3	2	6	2
3699	3	2	6	3
3700	3	2	6	4
3701	3	2	6	5
3702	3	2	6	6
3703	3	2	6	7
3704	3	2	6	8
3705	3	2	6	9
3706	3	2	6	10
3707	3	2	6	11
3708	3	2	6	12
3709	3	2	6	13
3710	3	2	6	14
3711	3	2	6	15
3712	3	2	6	16
3713	3	2	6	17
3714	3	2	6	18
3715	3	2	6	19
3716	3	2	6	20
3717	3	2	6	21
3718	3	2	7	1
3719	3	2	7	2
3720	3	2	7	3
3721	3	2	7	4
3722	3	2	7	5
3723	3	2	7	6
3724	3	2	7	7
3725	3	2	7	8
3726	3	2	7	9
3727	3	2	7	10
3728	3	2	7	11
3729	3	2	7	12
3730	3	2	7	13
3731	3	2	7	14
3732	3	2	7	15
3733	3	2	7	16
3734	3	2	7	17
3735	3	2	7	18
3736	3	2	7	19
3737	3	2	7	20
3738	3	2	7	21
3739	3	2	8	1
3740	3	2	8	2
3741	3	2	8	3
3742	3	2	8	4
3743	3	2	8	5
3744	3	2	8	6
3745	3	2	8	7
3746	3	2	8	8
3747	3	2	8	9
3748	3	2	8	10
3749	3	2	8	11
3750	3	2	8	12
3751	3	2	8	13
3752	3	2	8	14
3753	3	2	8	15
3754	3	2	8	16
3755	3	2	8	17
3756	3	2	8	18
3757	3	2	8	19
3758	3	2	8	20
3759	3	2	8	21
3760	3	2	9	1
3761	3	2	9	2
3762	3	2	9	3
3763	3	2	9	4
3764	3	2	9	5
3765	3	2	9	6
3766	3	2	9	7
3767	3	2	9	8
3768	3	2	9	9
3769	3	2	9	10
3770	3	2	9	11
3771	3	2	9	12
3772	3	2	9	13
3773	3	2	9	14
3774	3	2	9	15
3775	3	2	9	16
3776	3	2	9	17
3777	3	2	9	18
3778	3	2	9	19
3779	3	2	9	20
3780	3	2	9	21
3781	3	2	10	1
3782	3	2	10	2
3783	3	2	10	3
3784	3	2	10	4
3785	3	2	10	5
3786	3	2	10	6
3787	3	2	10	7
3788	3	2	10	8
3789	3	2	10	9
3790	3	2	10	10
3791	3	2	10	11
3792	3	2	10	12
3793	3	2	10	13
3794	3	2	10	14
3795	3	2	10	15
3796	3	2	10	16
3797	3	2	10	17
3798	3	2	10	18
3799	3	2	10	19
3800	3	2	10	20
3801	3	2	10	21
3802	3	2	11	1
3803	3	2	11	2
3804	3	2	11	3
3805	3	2	11	4
3806	3	2	11	5
3807	3	2	11	6
3808	3	2	11	7
3809	3	2	11	8
3810	3	2	11	9
3811	3	2	11	10
3812	3	2	11	11
3813	3	2	11	12
3814	3	2	11	13
3815	3	2	11	14
3816	3	2	11	15
3817	3	2	11	16
3818	3	2	11	17
3819	3	2	11	18
3820	3	2	11	19
3821	3	2	11	20
3822	3	2	11	21
3823	3	2	12	1
3824	3	2	12	2
3825	3	2	12	3
3826	3	2	12	4
3827	3	2	12	5
3828	3	2	12	6
3829	3	2	12	7
3830	3	2	12	8
3831	3	2	12	9
3832	3	2	12	10
3833	3	2	12	11
3834	3	2	12	12
3835	3	2	12	13
3836	3	2	12	14
3837	3	2	12	15
3838	3	2	12	16
3839	3	2	12	17
3840	3	2	12	18
3841	3	2	12	19
3842	3	2	12	20
3843	3	2	12	21
3844	3	2	13	1
3845	3	2	13	2
3846	3	2	13	3
3847	3	2	13	4
3848	3	2	13	5
3849	3	2	13	6
3850	3	2	13	7
3851	3	2	13	8
3852	3	2	13	9
3853	3	2	13	10
3854	3	2	13	11
3855	3	2	13	12
3856	3	2	13	13
3857	3	2	13	14
3858	3	2	13	15
3859	3	2	13	16
3860	3	2	13	17
3861	3	2	13	18
3862	3	2	13	19
3863	3	2	13	20
3864	3	2	13	21
3865	3	2	14	1
3866	3	2	14	2
3867	3	2	14	3
3868	3	2	14	4
3869	3	2	14	5
3870	3	2	14	6
3871	3	2	14	7
3872	3	2	14	8
3873	3	2	14	9
3874	3	2	14	10
3875	3	2	14	11
3876	3	2	14	12
3877	3	2	14	13
3878	3	2	14	14
3879	3	2	14	15
3880	3	2	14	16
3881	3	2	14	17
3882	3	2	14	18
3883	3	2	14	19
3884	3	2	14	20
3885	3	2	14	21
3886	3	2	15	1
3887	3	2	15	2
3888	3	2	15	3
3889	3	2	15	4
3890	3	2	15	5
3891	3	2	15	6
3892	3	2	15	7
3893	3	2	15	8
3894	3	2	15	9
3895	3	2	15	10
3896	3	2	15	11
